,oid,expid,hjd,mjd,mag,magerr,catflags,filtercode,ra,dec,chi,sharp,filefracday,field,ccdid,qid,limitmag,magzp,magzprms,clrcoeff,clrcounc,exptime,airmass,programid
0,305105200004378,60850155,2458363.000908373,58362.5015509,19.393978,0.094998136,32768,zg,81.6597205,-17.9152765,0.904,-0.197,20180901501539,305,5,2,19.75,26.052662,0.041986912,0.0051696664,4.5323366e-05,30.0,2.036,1
1,305105200004378,61450148,2458369.0012813048,58368.5014815,20.034824,0.14883903,0,zg,81.6598281,-17.9153417,0.672,0.072,20180907501481,305,5,2,21.12,26.121576,0.03370231,-0.11049017,1.4783301e-05,30.0,1.869,1
2,305105200004378,62045973,2458374.959976848,58374.4597338,19.743238,0.12215291,0,zg,81.6596608,-17.9151962,0.833,0.086,20180913459167,305,5,2,20.75,26.053885,0.037833247,-0.052125897,2.0585028e-05,30.0,2.155,1
3,305105200004378,62650077,2458381.00146706,58380.5007755,20.092072,0.15441346,0,zg,81.6596085,-17.9152047,1.151,0.083,20180919500683,305,5,2,21.57,26.140232,0.02808231,-0.050455317,9.870622e-06,30.0,1.669,1
4,305105200004378,63351893,2458388.02014032,58387.5189352,19.229279,0.08413623,0,zg,81.6596613,-17.9152398,0.654,0.037,20180926518935,305,5,2,19.49,26.16663,0.051753905,-0.0850354,9.7439755e-05,30.0,1.574,1
5,305105200004378,66843940,2458422.9428090183,58422.4394097,19.893406,0.13549525,0,zg,81.6596718,-17.9152159,1.049,-0.029,20181031439398,305,5,2,20.38,26.11149,0.037168503,-0.04889759,2.372419e-05,30.0,1.605,3
6,305105200004378,66941655,2458423.919998039,58423.4165509,19.770927,0.124542125,0,zg,81.6598241,-17.9153614,0.979,-0.007,20181101416539,305,5,2,19.99,26.110668,0.043974724,-0.04473481,4.294886e-05,30.0,1.613,3
7,305105200004378,67037365,2458424.8771504783,58424.3736574,19.662872,0.11540976,0,zg,81.6598298,-17.9151906,0.883,-0.053,20181102373657,305,5,2,20.6,26.089813,0.03516101,-0.02631156,1.7971928e-05,30.0,1.741,3
8,305105200004378,67139597,2458425.8995133573,58425.3959722,19.881298,0.13438568,0,zg,81.6596648,-17.9151994,1.145,0.162,20181103395972,305,5,2,21.04,26.016258,0.03184771,-0.038622018,1.2950494e-05,30.0,1.643,3
9,305105200004378,67239185,2458426.895438843,58426.3918519,20.086254,0.15384327,0,zg,81.6597088,-17.9152565,0.924,0.143,20181104391852,305,5,2,21.07,26.066338,0.035003114,-0.03806219,1.6090007e-05,30.0,1.647,3
10,305105200004378,67343634,2458427.939976473,58427.4363426,19.597256,0.110120684,32768,zg,81.6596541,-17.9152592,0.438,0.053,20181105436331,305,5,2,20.13,25.58675,0.048432928,-0.011606451,4.613697e-05,30.0,1.611,3
11,305105200004378,67432944,2458428.8331174552,58428.3294444,20.03198,0.14856434,0,zg,81.6595597,-17.9152173,0.45,0.031,20181106329433,305,5,2,20.79,26.058136,0.038613673,-0.009773084,2.0569212e-05,30.0,1.997,3
12,305105200004378,67541965,2458429.9233725793,58429.4196528,19.845116,0.131104,0,zg,81.6597013,-17.9153917,1.393,0.105,20181107419653,305,5,2,20.99,26.130398,0.03436313,-0.018217925,1.5478869e-05,30.0,1.603,3
13,305105200004378,67543509,2458429.9388130377,58429.4350926,19.863659,0.13277936,0,zg,81.6596274,-17.9153476,1.07,0.132,20181107435081,305,5,2,21.29,26.12565,0.030176938,-0.027982414,1.1490831e-05,30.0,1.616,1
14,305105200004378,67639502,2458430.898783584,58430.3950231,20.16225,0.16134676,0,zg,81.6596105,-17.9152599,1.335,0.17,20181108395012,305,5,2,21.58,26.160606,0.026593924,-0.07397412,8.771687e-06,30.0,1.617,1
15,305105200004378,67640203,2458430.905797771,58430.402037,20.03897,0.14923984,0,zg,81.6596399,-17.9152778,0.964,0.127,20181108402025,305,5,2,21.49,26.17115,0.029118583,-0.0890069,1.0527663e-05,30.0,1.608,3
16,305105200004378,67841854,2458432.9223832665,58432.4185417,19.910954,0.13711312,32768,zg,81.6596114,-17.9152604,0.912,0.007,20181110418530,305,5,2,20.51,26.189178,0.041510824,-0.12197893,3.2369913e-05,30.0,1.607,1
17,305105200004378,67843405,2458432.9378930684,58432.4340509,19.974894,0.14310242,0,zg,81.6596234,-17.9152594,1.487,0.27,20181110434051,305,5,2,21.17,26.138466,0.030908989,-0.053750474,1.2400232e-05,30.0,1.629,3
18,305105200004378,68039537,2458434.8992867297,58434.3953704,19.720354,0.12020351,0,zg,81.6597158,-17.9151744,0.629,-0.013,20181112395359,305,5,2,20.37,26.136229,0.041219532,-0.04140174,2.9698973e-05,30.0,1.605,3
19,305105200004378,68139924,2458435.903200284,58435.3992477,19.262878,0.0862532,0,zg,81.6595437,-17.9153622,0.801,0.305,20181113399248,305,5,2,19.88,26.166773,0.041711606,-0.037932422,4.1778258e-05,30.0,1.603,1
20,305105200004378,68743976,2458441.94391421,58441.4397685,19.683609,0.117121994,32768,zg,81.6596486,-17.9153435,1.223,0.448,20181119439769,305,5,2,19.94,26.000916,0.055849317,-0.10156112,8.404061e-05,30.0,1.738,1
21,305105200004378,70833512,2458462.8395892126,58462.3351273,19.951939,0.14093576,0,zg,81.659608,-17.9150721,0.732,-0.122,20181210334942,305,5,2,20.42,25.671892,0.045399636,-0.05772203,3.6165387e-05,30.0,1.606,1
